1,1
10,1
100,2
1000,1
101,1
102,1
103,3
104,1
105,2
106,3
107,3
108,2
109,1
11,3
110,2
111,3
112,1
113,1
114,2
115,3
116,2
117,1
118,1
119,3
12,1
120,1
121,1
122,1
123,1
124,3
125,3
126,1
127,1
128,1
129,3
13,1
130,3
131,1
132,1
133,2
134,1
135,2
136,1
137,3
138,1
139,3
14,2
140,2
141,1
142,1
143,3
144,1
145,3
146,3
147,1
148,2
149,1
15,1
150,1
151,1
152,1
153,3
154,2
155,3
156,1
157,1
158,1
159,3
16,1
160,3
161,2
162,1
163,3
164,3
165,1
166,2
167,3
168,2
169,3
17,2
170,1
171,1
172,3
173,1
174,1
175,1
176,3
177,2
178,2
179,3
18,3
180,1
181,2
182,1
183,2
184,3
185,3
186,3
187,3
188,3
189,3
19,3
190,2
191,1
192,3
193,1
194,3
195,1
196,1
197,3
198,3
199,1
2,1
20,3
200,1
201,1
202,1
203,1
204,2
205,2
206,3
207,1
208,2
209,3
21,1
210,2
211,1
212,3
213,2
214,3
215,3
216,3
217,1
218,3
219,1
22,3
220,3
221,3
222,3
223,1
224,3
225,2
226,3
227,1
228,3
229,3
23,3
230,1
231,2
232,2
233,2
234,3
235,1
236,2
237,1
238,1
239,2
24,1
240,2
241,2
242,1
243,1
244,2
245,2
246,3
247,1
248,2
249,1
25,2
250,3
251,3
252,3
253,3
254,1
255,1
256,1
257,2
258,3
259,3
26,3
260,3
261,3
262,2
263,3
264,3
265,3
266,3
267,3
268,3
269,1
27,2
270,2
271,3
272,3
273,3
274,3
275,3
276,1
277,1
278,1
279,3
28,1
280,3
281,1
282,1
283,2
284,1
285,2
286,2
287,1
288,3
289,2
29,2
290,3
291,1
292,2
293,3
294,1
295,3
296,2
297,3
298,3
299,1
3,3
30,1
300,2
301,2
302,1
303,2
304,1
305,1
306,1
307,2
308,3
309,2
31,2
310,3
311,1
312,1
313,3
314,3
315,3
316,3
317,1
318,2
319,3
32,1
320,3
321,1
322,1
323,3
324,3
325,3
326,1
327,1
328,1
329,1
33,3
330,1
331,3
332,1
333,1
334,2
335,3
336,2
337,3
338,3
339,3
34,2
340,3
341,2
342,1
343,3
344,1
345,3
346,1
347,2
348,1
349,2
35,2
350,3
351,1
352,3
353,1
354,1
355,3
356,3
357,1
358,2
359,3
36,3
360,1
361,2
362,3
363,3
364,1
365,2
366,2
367,3
368,2
369,3
37,2
370,3
371,3
372,2
373,3
374,2
375,3
376,1
377,2
378,2
379,3
38,1
380,3
381,3
382,3
383,2
384,1
385,2
386,3
387,2
388,3
389,1
39,1
390,3
391,1
392,3
393,2
394,2
395,3
396,3
397,3
398,3
399,3
4,2
40,1
400,2
401,1
402,3
403,3
404,3
405,1
406,2
407,2
408,1
409,1
41,1
410,3
411,1
412,3
413,3
414,3
415,1
416,3
417,3
418,2
419,1
42,2
420,2
421,2
422,3
423,1
424,3
425,3
426,1
427,3
428,3
429,2
43,3
430,1
431,3
432,1
433,1
434,1
435,1
436,1
437,1
438,1
439,3
44,1
440,2
441,1
442,1
443,3
444,2
445,1
446,1
447,2
448,3
449,1
45,1
450,3
451,1
452,1
453,1
454,3
455,3
456,3
457,3
458,3
459,1
46,1
460,2
461,1
462,1
463,1
464,2
465,1
466,3
467,3
468,2
469,1
47,2
470,3
471,3
472,1
473,3
474,3
475,3
476,2
477,3
478,2
479,1
48,3
480,3
481,1
482,1
483,3
484,1
485,1
486,3
487,3
488,3
489,1
49,3
490,1
491,1
492,3
493,3
494,1
495,3
496,2
497,1
498,3
499,1
5,3
50,3
500,3
501,2
502,3
503,3
504,3
505,3
506,1
507,3
508,1
509,3
51,3
510,1
511,2
512,3
513,1
514,1
515,2
516,3
517,3
518,3
519,1
52,1
520,2
521,2
522,1
523,2
524,2
525,2
526,2
527,1
528,2
529,3
53,3
530,1
531,3
532,2
533,1
534,1
535,1
536,3
537,1
538,3
539,1
54,1
540,1
541,2
542,3
543,3
544,3
545,1
546,3
547,3
548,1
549,3
55,2
550,3
551,1
552,3
553,2
554,3
555,3
556,1
557,1
558,3
559,1
56,1
560,3
561,3
562,1
563,1
564,1
565,3
566,1
567,1
568,1
569,1
57,3
570,3
571,3
572,1
573,3
574,1
575,1
576,2
577,1
578,3
579,3
58,1
580,2
581,2
582,1
583,2
584,3
585,2
586,1
587,2
588,1
589,3
59,1
590,1
591,3
592,3
593,3
594,1
595,1
596,1
597,3
598,1
599,1
6,1
60,3
600,1
601,1
602,3
603,1
604,2
605,3
606,3
607,1
608,1
609,2
61,1
610,2
611,1
612,3
613,3
614,3
615,3
616,1
617,2
618,3
619,2
62,1
620,1
621,2
622,3
623,3
624,1
625,1
626,2
627,2
628,2
629,1
63,1
630,1
631,3
632,2
633,3
634,1
635,2
636,3
637,1
638,1
639,1
64,3
640,1
641,2
642,3
643,1
644,1
645,3
646,2
647,3
648,2
649,3
65,3
650,2
651,3
652,3
653,2
654,1
655,3
656,2
657,3
658,1
659,3
66,1
660,2
661,3
662,3
663,3
664,3
665,3
666,3
667,3
668,3
669,1
67,1
670,1
671,3
672,1
673,2
674,3
675,3
676,1
677,3
678,3
679,3
68,1
680,2
681,3
682,1
683,1
684,2
685,1
686,3
687,1
688,3
689,3
69,3
690,3
691,3
692,1
693,1
694,1
695,1
696,1
697,2
698,1
699,1
7,2
70,2
700,1
701,1
702,3
703,3
704,3
705,1
706,1
707,3
708,2
709,1
71,2
710,1
711,1
712,1
713,1
714,3
715,1
716,3
717,1
718,1
719,3
72,1
720,3
721,3
722,2
723,1
724,1
725,2
726,1
727,3
728,1
729,3
73,1
730,3
731,1
732,2
733,1
734,3
735,3
736,3
737,3
738,2
739,3
74,1
740,3
741,2
742,1
743,2
744,3
745,3
746,2
747,1
748,3
749,3
75,3
750,2
751,2
752,3
753,3
754,1
755,1
756,1
757,1
758,1
759,1
76,1
760,3
761,1
762,2
763,3
764,3
765,2
766,1
767,1
768,1
769,3
77,3
770,1
771,1
772,2
773,1
