527,21
528,12
529,1
53,77
530,1
531,1
532,105
533,31
534,1
535,13
536,34
537,17
538,108
539,37
54,65
540,1
541,1
542,111
543,44
544,1
545,112
546,1
547,48
548,17
549,17
55,1
550,113
551,1
552,22
553,56
554,17
555,5
556,42
557,60
558,19
559,1
56,17
560,24
561,34
562,57
563,17
564,93
565,1
566,100
567,114
568,1
569,17
57,4
570,17
571,115
572,17
573,1
574,1
575,116
576,117
577,78
578,40
579,118
58,1
580,1
581,11
582,81
583,1
584,1
585,1
586,10
587,43
588,119
589,36
59,36
590,19
591,22
592,68
593,47
594,19
595,12
596,23
597,1
598,18
599,24
6,120
60,47
600,17
601,49
602,19
603,1
604,6
605,117
606,1
607,108
608,6
609,65
61,1
610,3
611,17
612,1
613,7
614,121
615,99
616,33
617,100
618,112
619,21
62,17
620,12
621,17
622,52
623,1
624,122
625,51
626,63
627,102
628,17
629,123
63,82
630,1
631,38
632,108
633,104
634,27
635,124
636,39
637,17
638,34
639,8
64,85
640,17
641,1
642,17
643,67
644,87
645,57
646,2
647,1
648,17
649,17
65,1
650,100
651,1
652,18
653,82
654,2
655,125
656,60
657,13
658,126
659,17
66,1
660,18
661,1
662,31
663,127
664,9
665,1
666,33
667,23
668,67
669,49
67,6
670,1
671,128
672,1
673,105
674,21
675,62
676,36
677,17
678,17
679,26
68,112
680,111
681,107
682,129
683,1
684,65
685,81
686,17
687,17
688,1
689,130
69,49
690,11
691,35
692,18
693,80
694,77
695,38
696,34
697,17
698,44
699,1
7,1
70,1
700,1
701,101
702,69
703,22
704,131
705,60
706,132
707,56
708,47
709,105
71,10
710,60
711,1
712,53
713,40
714,44
715,17
716,2
717,17
718,17
719,17
72,1
720,34
721,40
722,133
723,21
724,134
725,90
726,28
727,21
728,1
729,1
73,94
730,31
731,63
732,8
733,15
734,84
735,112
736,1
737,9
738,135
739,18
74,17
740,136
741,48
742,1
743,1
744,58
745,37
746,34
747,1
748,30
749,17
75,28
750,13
751,68
752,1
753,137
754,90
755,17
756,138
757,85
758,87
759,15
76,1
760,58
761,17
762,66
763,31
764,69
765,26
766,44
767,119
768,8
769,34
77,1
770,139
771,1
772,1
773,86
774,117
775,1
776,38
777,104
778,17
779,140
78,71
780,117
781,31
782,42
783,141
784,87
785,17
786,142
787,1
788,1
789,34
79,49
790,17
791,17
792,40
793,104
794,100
795,87
796,59
797,1
798,1
799,1
8,17
80,16
800,143
801,34
802,7
803,139
804,108
805,31
806,57
807,59
808,144
809,6
81,65
810,4
811,17
812,89
813,89
814,17
815,35
816,145
817,12
818,44
819,119
82,43
820,24
821,17
822,74
823,3
824,56
825,57
826,26
827,1
828,49
829,146
83,19
830,17
831,17
832,68
833,17
834,35
835,4
836,86
837,36
838,17
839,7
84,18
840,17
841,34
842,31
843,97
844,53
845,58
846,1
847,17
848,1
849,77
85,34
850,1
851,147
852,26
853,87
854,36
855,28
856,1
857,44
858,48
859,1
86,19
860,58
861,17
862,40
863,17
864,62
865,87
866,17
867,1
868,1
869,10
87,81
870,94
871,13
872,110
873,34
874,1
875,17
876,42
877,26
878,17
879,12
88,70
880,19
881,17
882,17
883,1
884,2
885,1
886,1
887,57
888,28
889,117
89,148
890,3
891,44
892,8
893,42
894,18
895,17
896,105
897,35
898,17
899,56
9,28
90,17
900,18
901,42
902,34
903,1
904,139
905,1
906,5
907,85
908,1
909,1
91,40
910,61
911,1
912,17
913,3
914,17
915,1
916,149
917,1
918,70
919,17
92,84
920,60
921,115
922,45
923,77
924,17
925,52
926,1
927,17
928,13
929,110
93,1
930,36
931,13
932,150
933,37
934,81
935,4
936,151
937,1
938,1
939,78
94,12
940,43
941,58
942,49
943,34
944,17
945,1
946,12
947,56
948,31
949,16
95,17
950,1
951,1
952,17
953,152
954,2
955,17
956,62
957,153
958,1
959,19
96,9
960,94
961,15
962,54
963,6
964,42
965,43
966,154
967,58
968,145
969,73
97,1
970,17
971,84
972,1
973,17
974,1
975,1
976,100
977,1
978,1
979,1
98,1
980,1
981,1
982,155
983,1
984,74
985,101
986,102
987,18
988,25
989,60
99,17
990,17
991,28
992,24
993,89
994,48
995,58
996,57
997,1
998,48
999,30
