1,227.79,5.7187,16,16,0,8,8,0,3
2,175.12,5.0832,18,18,0,8,9,1,3
3,217.93,3.3333e-14,16,14,1,6,9,0,1
4,327.05,3.3333e-14,18,16,1,6,10,1,4
5,234.96,5.9685,16,16,0,4,12,0,3
6,329.67,6.9517,14,14,0,2,12,0,0
7,325.07,5.6014,16,16,0,10,6,0,2
8,158.05,6.1019,16,16,0,2,14,0,2
9,267.5,2.5e-14,20,16,2,6,11,1,5
10,287.19,4.9452,18,18,0,12,6,0,4
11,206.73,6.9517,14,14,0,2,12,0,0
12,259.55,3.3333e-14,18,16,1,8,9,0,4
13,201.06,2.5e-14,16,14,1,4,11,0,2
14,137.67,5.7188,16,16,0,8,8,0,1
15,328.05,2.5e-14,18,16,1,6,10,1,4
16,172.29,3.3333e-14,16,14,1,4,11,0,1
17,316.95,3.3333e-14,18,16,1,6,11,0,4
18,227.32,8.3333e-15,18,16,1,7,9,1,3
19,163.13,5.841,16,16,0,6,10,0,2
20,257.63,5.1309,18,18,0,6,10,2,4
21,232.71,1e-13,18,16,1,10,7,0,5
22,303.07,5.7187,16,16,0,8,8,0,3
23,298.57,5.7187,16,16,0,8,8,0,2
24,114.83,5.7188,16,16,0,8,8,0,2
25,297.06,5.6015,16,16,0,10,6,0,2
26,271.57,3.3333e-14,18,16,1,6,10,1,3
27,245.35,3.3333e-14,18,16,1,2,14,1,2
28,256.39,5e-14,18,16,1,10,7,0,5
29,294.92,5e-14,22,20,1,12,7,2,7
30,203.19,5.9043,16,16,0,4,11,1,1
31,191.4,5.0832,18,18,0,8,9,1,3
32,226.67,5.7188,16,16,0,8,8,0,1
33,162.4,8.3333e-15,20,18,1,11,7,1,5
34,217.8,5.9688,16,16,0,4,12,0,0
35,326.23,5.9686,16,16,0,4,12,0,2
36,160.26,2.5e-14,18,16,1,10,7,0,3
37,212.82,3.3333e-14,16,14,1,6,9,0,2
38,222.05,4.9903,18,18,0,10,7,1,4
39,203.16,2.5e-14,16,14,1,4,11,0,1
40,266.97,5.841,16,16,0,6,10,0,3
41,272.1,5.841,16,16,0,6,10,0,3
42,214.59,2.5e-14,16,14,1,4,11,0,3
43,249.72,2.5e-14,18,16,1,6,10,1,3
44,273.56,5.841,16,16,0,6,10,0,3
45,201.08,5.841,16,16,0,6,10,0,2
46,256.64,5.8411,16,16,0,6,10,0,1
47,206.66,4.4628,20,20,0,12,7,1,4
48,284.17,5e-14,20,18,1,10,8,1,6
49,225.87,2.5e-14,16,14,1,4,11,0,2
50,294.2,5.6015,16,16,0,10,6,0,3
51,236.9,4.8572,18,18,0,14,4,0,5
52,190.07,5.841,16,16,0,6,10,0,2
53,139.28,5.841,16,16,0,6,10,0,2
54,298.32,2.5e-14,18,16,1,8,9,0,5
55,168.79,1e-13,18,16,1,8,9,0,4
56,338.16,7.1333,14,14,0,0,14,0,0
57,223.73,5.8409,16,16,0,6,10,0,3
58,217.7,3.3333e-14,18,16,1,4,12,1,4
59,205.82,5.9043,16,16,0,4,11,1,1
60,306.5,7.6923e-15,18,16,1,5,11,1,3
61,181.11,4.9452,18,18,0,12,6,0,5
62,206.9,4.9453,18,18,0,12,6,0,4
63,220.89,5.0364,18,18,0,10,8,0,3
64,265.69,5.1796,18,18,0,6,11,1,2
65,179.06,5.0364,18,18,0,10,8,0,5
66,267.68,5.841,16,16,0,6,10,0,2
67,192.48,5.0365,18,18,0,10,8,0,3
68,225.69,6.9517,14,14,0,2,12,0,0
69,171.66,5.7188,16,16,0,8,8,0,2
70,257.92,5.841,16,16,0,6,10,0,2
71,196.66,5.7186,16,16,0,8,8,0,2
72,302.88,4.5749,20,20,0,8,10,2,4
73,198.23,5.841,16,16,0,6,10,0,3
74,206.9,5.0364,18,18,0,10,8,0,5
75,214.52,5.9687,16,16,0,4,12,0,1
76,159.51,2.5e-14,16,14,1,6,9,0,2
77,189.05,5.841,16,16,0,6,10,0,2
78,226.7,5.841,16,16,0,6,10,0,1
79,198.75,5.0833,18,18,0,8,9,1,4
80,292.94,4.9009,18,18,0,12,5,1,3
81,258.3,3.3333e-14,18,16,1,6,11,0,4
82,242.15,7.6923e-15,18,16,1,5,11,1,2
83,237.14,4.8573,18,18,0,14,4,0,5
84,163.49,4.9905,18,18,0,10,7,1,4
85,253.61,5.9686,16,16,0,4,12,0,1
86,336.71,4.9904,18,18,0,10,7,1,3
87,215.84,7.1333,14,14,0,0,14,0,0
88,198.01,2.5e-14,16,14,1,6,9,0,2
89,193.68,5.8411,16,16,0,6,10,0,2
90,182.9,5.7187,16,16,0,8,8,0,3
91,324.43,5.1311,18,18,0,8,10,0,3
92,313.8,5.841,16,16,0,6,10,0,1
93,224.08,4.5369,20,20,0,10,9,1,4
94,241.46,4.5749,20,20,0,8,10,2,3
95,249.62,5.841,16,16,0,6,10,0,2
96,360.37,5.9685,16,16,0,4,12,0,3
97,180.27,5.9686,16,16,0,4,12,0,1
98,323.05,3.3333e-14,18,16,1,6,10,1,2
99,157.68,5.9686,16,16,0,4,12,0,2
100,306.06,4.9904,18,18,0,10,7,1,5
101,291.81,1.6667e-14,18,14,2,4,12,0,2
102,142.35,2.5e-14,16,14,1,4,11,0,2
103,372.82,6.9517,14,14,0,2,12,0,0
104,316.4,3.3333e-14,18,16,1,6,11,0,3
105,296.85,5.7188,16,16,0,8,8,0,0
106,178.28,5.841,16,16,0,6,10,0,3
107,211.62,5e-14,18,16,1,10,7,0,5
108,318.39,8.3333e-15,18,16,1,5,11,1,3
109,347.8,5.841,16,16,0,6,10,0,2
110,316.32,5.0363,18,18,0,10,8,0,4
111,216.4,6.9517,14,14,0,2,12,0,0
112,311.25,5.841,16,16,0,6,10,0,2
113,322.83,5.0364,18,18,0,10,8,0,4
114,308.09,3.3333e-14,18,16,1,6,10,1,4
115,277.35,5e-14,20,18,1,10,7,2,6
116,327.78,2.5e-14,20,18,1,8,10,1,5
117,182.33,3.3333e-14,20,18,1,10,8,1,5
118,178.34,3.3333e-14,16,14,1,4,11,0,2
119,259.47,3.3333e-14,18,16,1,6,11,0,3
120,206.87,5.7188,16,16,0,8,8,0,1
121,171.8,5.9687,16,16,0,4,12,0,1
122,362.78,5.841,16,16,0,6,10,0,3
123,176.9,5.841,16,16,0,6,10,0,2
124,191.45,5.6015,16,16,0,10,6,0,2
125,348.65,6.9517,14,14,0,2,12,0,0
126,253.5,4.575,20,20,0,8,10,2,3
127,279.14,5.8409,16,16,0,6,10,0,3
128,213.15,5.841,16,16,0,6,10,0,2
129,286.94,5.841,16,16,0,6,10,0,2
130,292.48,3.3333e-14,16,14,1,2,13,0,2
131,198.91,5.9043,16,16,0,4,11,1,1
132,341.1,3.3333e-14,18,16,1,4,12,1,3
133,231.72,5.841,16,16,0,6,10,0,2
134,420.28,4.9453,18,18,0,12,6,0,4
135,166.97,5.841,16,16,0,6,10,0,2
136,210.95,4.9452,18,18,0,12,6,0,5
137,241.36,2.5e-14,18,16,1,4,13,0,3
138,250.92,5.7792,16,16,0,6,9,1,2
139,136.78,7.6923e-15,18,16,1,7,9,1,3
140,314.7,5.6015,16,16,0,10,6,0,3
141,180.35,5.0832,18,18,0,8,9,1,3
142,199.47,3.3333e-14,18,16,1,4,12,1,3
143,147.77,5.7188,16,16,0,8,8,0,1
144,328.55,3.3333e-14,20,18,1,8,10,1,2
145,270.11,3.3333e-14,18,16,1,12,5,0,5
146,243.13,4.6528,20,20,0,8,12,0,4
147,249.84,5.7186,16,16,0,8,8,0,2
148,206.72,5.9687,16,16,0,4,12,0,2
149,269.87,5.9685,16,16,0,4,12,0,2
150,261.5,6.9517,14,14,0,2,12,0,0
151,247.31,6.9517,14,14,0,2,12,0,0
152,192.74,4.9453,18,18,0,12,6,0,4
153,253.39,5.7186,16,16,0,8,8,0,2
154,229.45,5.9687,16,16,0,4,12,0,2
155,212.55,3.3333e-14,16,14,1,4,11,0,3
156,280.65,3.3333e-14,18,16,1,8,9,0,3
157,171.76,5.2293,18,18,0,6,12,0,2
158,181.8,3.3333e-14,18,16,1,4,13,0,4
159,210.08,5.841,16,16,0,6,10,0,3
160,181.71,3.3333e-14,18,16,1,8,9,0,4
161,295.25,5.131,18,18,0,8,10,0,3
162,155.03,5.841,16,16,0,6,10,0,2
163,249.05,2.5e-14,18,16,1,10,7,0,5
164,220.12,5e-14,18,16,1,8,9,0,4
165,303.98,5.9043,16,16,0,4,11,1,1
166,212.9,5.9686,16,16,0,4,12,0,2
167,402.86,4.6136,20,20,0,8,11,1,3
168,209.89,2.5e-14,18,16,1,2,14,1,3
169,207.65,4.9453,18,18,0,12,6,0,3
170,259.61,5.1796,18,18,0,6,11,1,4
171,265.83,5.841,16,16,0,6,10,0,2
172,285.61,4.9453,18,18,0,12,6,0,4
173,259.01,2.5e-14,16,14,1,4,11,0,2
174,208.57,3.3333e-14,16,14,1,4,11,0,3
175,186.22,3.3333e-14,18,16,1,10,7,0,4
176,242.7,5.904,16,16,0,4,11,1,3
177,213.75,5.9041,16,16,0,4,11,1,3
178,225.81,5.0364,18,18,0,10,8,0,3
179,258.57,5.9685,16,16,0,4,12,0,3
180,245.32,5e-14,20,18,1,10,8,1,6
181,187.84,2.5e-14,18,16,1,6,11,0,4
