1,1
10,2
100,2
1000,3
101,4
102,2
103,2
104,5
105,2
106,4
107,1
108,6
109,7
11,8
110,4
111,2
112,1
113,2
114,2
115,9
116,7
117,2
118,2
119,2
12,10
120,7
121,2
122,11
123,12
124,2
125,2
126,1
127,13
128,14
129,1
13,2
130,8
131,2
132,2
133,2
134,2
135,2
136,2
137,9
138,4
139,2
14,2
140,7
141,15
142,2
143,2
144,10
145,16
146,17
147,14
148,2
149,2
15,2
150,2
151,2
152,2
153,2
154,8
155,18
156,4
157,2
158,3
159,2
16,19
160,2
161,4
162,20
163,4
164,1
165,2
166,2
167,2
168,2
169,17
17,4
170,11
171,5
172,7
173,8
174,2
175,2
176,12
177,8
178,9
179,2
18,2
180,2
181,14
182,5
183,2
184,2
185,2
186,19
187,1
188,16
189,21
19,2
190,12
191,5
192,14
193,2
194,7
195,2
196,7
197,2
198,8
199,21
2,3
20,20
200,11
201,2
202,6
203,22
204,2
205,2
206,2
207,8
208,2
209,2
21,21
210,7
211,12
212,12
213,2
214,16
215,2
216,2
217,2
218,2
219,10
22,20
220,7
221,2
222,18
223,18
224,2
225,2
226,2
227,2
228,4
229,7
23,2
230,2
231,14
232,22
233,2
234,1
235,7
236,2
237,12
238,19
239,1
24,22
240,2
241,7
242,7
243,20
244,19
245,12
246,2
247,11
248,2
249,12
25,7
250,2
251,2
252,2
253,12
254,14
255,2
256,2
257,2
258,2
259,2
26,19
260,2
261,21
262,21
263,13
264,8
265,2
266,11
267,2
268,20
269,19
27,2
270,9
271,5
272,5
273,2
274,19
275,2
276,2
277,2
278,22
279,14
28,2
280,2
281,2
282,14
283,22
284,1
285,2
286,3
287,3
288,19
289,2
29,4
290,7
291,4
292,2
293,1
294,14
295,3
296,2
297,2
298,1
299,2
3,12
30,22
300,2
301,2
302,4
303,2
304,4
305,8
306,2
307,4
308,16
309,1
31,14
310,11
311,2
312,14
313,2
314,2
315,2
316,5
317,2
318,2
319,5
32,23
320,2
321,2
322,2
323,2
324,7
325,4
326,1
327,2
328,18
329,1
33,2
330,10
331,16
332,2
333,2
334,2
335,12
336,2
337,12
338,2
339,2
34,1
340,2
341,14
342,2
343,12
344,2
345,2
346,7
347,20
348,7
349,18
35,2
350,5
351,12
352,11
353,21
354,22
355,13
356,2
357,21
358,2
359,1
36,15
360,2
361,1
362,2
363,2
364,12
365,5
366,19
367,5
368,2
369,18
37,2
370,8
371,1
372,2
373,2
374,7
375,2
376,2
377,2
378,16
379,5
38,7
380,2
381,4
382,2
383,7
384,11
385,4
386,2
387,2
388,9
389,1
39,19
390,7
391,2
392,5
393,4
394,2
395,2
396,5
397,9
398,2
399,22
4,7
40,2
400,9
401,4
402,7
403,2
404,23
405,4
406,7
407,4
408,6
409,4
41,10
410,4
411,5
412,12
413,12
414,2
415,14
416,11
417,7
418,1
419,2
42,2
420,2
421,12
422,2
423,2
424,2
425,1
426,3
427,2
428,19
429,2
43,2
430,2
431,2
432,2
433,2
434,2
435,11
436,13
437,4
438,2
439,17
44,22
440,7
441,14
442,2
443,4
444,7
445,2
446,11
447,3
448,12
449,2
45,12
450,2
451,7
452,2
453,2
454,1
455,17
456,2
457,5
458,8
459,2
46,2
460,9
461,4
462,2
463,12
464,2
465,19
466,4
467,12
468,2
469,19
47,2
470,10
471,2
472,4
473,2
474,16
475,4
476,2
477,2
478,2
479,5
48,2
480,22
481,2
482,4
483,4
484,19
485,2
486,2
487,3
488,11
489,12
49,5
490,2
491,2
492,19
493,5
494,12
495,9
496,2
497,2
498,19
499,11
5,3
50,12
500,2
501,3
502,14
503,22
504,20
505,2
506,2
507,8
508,3
509,2
51,8
510,4
511,22
512,7
513,21
514,22
515,3
516,2
517,2
518,2
519,1
52,22
520,2
521,2
522,2
523,11
524,13
525,23
526,2
