1,1
10,2
100,3
1000,4
101,5
102,2
103,6
104,4
105,7
106,8
107,9
108,10
109,11
11,12
110,5
111,13
112,14
113,15
114,4
115,16
116,17
117,2
118,4
119,18
12,19
120,20
121,21
122,2
123,7
124,5
125,5
126,19
127,5
128,16
129,22
13,16
130,23
131,24
132,16
133,25
134,4
135,4
136,26
137,27
138,28
139,15
14,21
140,16
141,2
142,2
143,8
144,21
145,16
146,8
147,16
148,15
149,4
15,29
150,5
151,30
152,2
153,2
154,5
155,7
156,25
157,31
158,32
159,33
16,4
160,19
161,34
162,35
163,36
164,25
165,8
166,37
167,6
168,10
169,21
17,38
170,16
171,39
172,40
173,15
174,15
175,41
176,42
177,6
178,43
179,44
18,11
180,45
181,25
182,25
183,7
184,46
185,47
186,2
187,48
188,23
189,6
19,3
190,21
191,19
192,2
193,15
194,49
195,25
196,48
197,21
198,25
199,15
2,8
20,25
200,50
201,19
202,5
203,10
204,6
205,51
206,19
207,52
208,15
209,10
21,53
210,15
211,48
212,15
213,54
214,16
215,15
216,16
217,2
218,25
219,55
22,21
220,7
221,15
222,2
223,15
224,6
225,56
226,5
227,57
228,58
229,2
23,59
230,21
231,23
232,23
233,29
234,60
235,6
236,61
237,44
238,25
239,44
24,25
240,62
241,10
242,5
243,6
244,63
245,16
246,23
247,64
248,6
249,25
25,23
250,65
251,4
252,15
253,15
254,66
255,67
256,6
257,68
258,6
259,17
26,69
260,19
261,19
262,70
263,16
264,3
265,71
266,23
267,72
268,73
269,74
27,2
270,16
271,25
272,58
273,10
274,21
275,75
276,76
277,6
278,43
279,77
28,17
280,2
281,15
282,2
283,78
284,79
285,80
286,81
287,82
288,25
289,83
29,17
290,7
291,16
292,6
293,84
294,25
295,21
296,2
297,23
298,21
299,85
3,21
30,86
300,21
301,87
302,88
303,23
304,15
305,6
306,16
307,15
308,15
309,89
31,4
310,69
311,21
312,16
313,56
314,89
315,22
316,16
317,90
318,91
319,16
32,10
320,40
321,6
322,16
323,17
324,45
325,15
326,25
327,92
328,25
329,93
33,94
330,95
331,2
332,15
333,6
334,8
335,25
336,19
337,96
338,9
339,97
34,7
340,79
341,98
342,16
343,16
344,21
345,23
346,16
347,25
348,90
349,25
35,7
350,15
351,23
352,16
353,47
354,38
355,99
356,55
357,100
358,19
359,7
36,4
360,101
361,21
362,6
363,11
364,102
365,28
366,16
367,103
368,25
369,25
37,25
370,25
371,104
372,105
373,21
374,16
375,7
376,17
377,11
378,106
379,47
38,107
380,21
381,16
382,76
383,98
384,19
385,23
386,4
387,21
388,108
389,15
39,109
390,99
391,38
392,110
393,25
394,69
395,6
396,111
397,112
398,79
399,104
4,67
40,16
400,6
401,15
402,7
403,7
404,6
405,97
406,113
407,15
408,2
409,114
41,5
410,60
411,10
412,16
413,33
414,2
415,115
416,7
417,4
418,36
419,116
42,15
420,16
421,3
422,23
423,2
424,58
425,117
426,118
427,119
428,83
429,120
43,16
430,25
431,21
432,26
433,11
434,121
435,122
436,123
437,4
438,6
439,21
44,16
440,124
441,64
442,19
443,21
444,4
445,23
446,93
447,125
448,4
449,7
45,2
450,15
451,25
452,15
453,15
454,2
455,126
456,2
457,5
458,52
459,25
46,8
460,52
461,15
462,127
463,128
464,16
465,6
466,21
467,25
468,7
469,16
47,21
470,4
471,15
472,23
473,25
474,2
475,129
476,129
477,6
478,130
479,131
48,131
480,6
481,8
482,16
483,23
484,2
485,16
486,25
487,5
488,66
489,6
49,23
490,26
491,74
492,5
493,10
494,132
495,133
496,134
497,15
498,135
499,23
5,15
50,136
500,7
501,137
502,17
503,66
504,138
505,2
506,139
507,25
508,16
509,8
51,7
510,2
511,140
512,23
513,6
514,15
515,5
516,66
517,5
518,16
519,21
52,53
520,15
521,18
522,47
523,25
524,16
525,10
526,141
