1,193.46,6.0662,15,15,0,8,7,0,3
2,117.36,5.1663e-07,15,13,1,8,6,0,5
3,237.68,7.4719,13,13,0,2,11,0,1
4,264.13,5.9995,15,15,0,8,6,1,4
5,143.79,5.9343,15,15,0,10,5,0,3
6,202.14,7.2728,13,13,0,4,9,0,2
7,234.52,5.9995,15,15,0,8,6,1,4
8,223.06,7.4719,13,13,0,2,11,0,2
9,91.881,5.1663e-07,15,13,1,4,9,1,3
10,289.31,6.0662,15,15,0,8,7,0,2
11,270.14,6.1343,15,15,0,6,8,1,3
12,202.07,7.0842,13,13,0,6,7,0,2
13,301.42,6.0662,15,15,0,8,7,0,3
14,203.82,7.2728,13,13,0,4,9,0,2
15,112.98,5.9995,15,15,0,8,6,1,4
16,199.58,5.1663e-07,15,13,1,6,8,0,3
17,219.65,5.409,17,17,0,6,9,2,4
18,214.6,7.2728,13,13,0,4,9,0,1
19,271.3,7.2728,13,13,0,4,9,0,2
20,168.53,7.0842,13,13,0,6,7,0,1
21,179.46,6.1343,15,15,0,6,8,1,3
22,185.83,5.1663e-07,15,13,1,6,8,0,3
23,146.02,6.0662,15,15,0,8,7,0,3
24,192.16,5.1663e-07,15,13,1,6,8,0,3
25,203.36,6.2753,15,15,0,4,10,1,4
26,122.89,6.204,15,15,0,6,9,0,2
27,124.98,5.1663e-07,17,15,1,8,7,1,4
28,147.93,5.1663e-07,13,11,1,0,12,0,1
29,187.68,5.1663e-07,17,15,1,8,8,0,4
30,91.015,7.2728,13,13,0,4,9,0,1
31,216.17,5.1663e-07,15,13,1,6,8,0,4
32,189.21,5.1663e-07,15,13,1,4,9,1,3
33,155.33,5.1663e-07,13,11,1,0,12,0,1
34,292.89,7.0842,13,13,0,6,7,0,2
35,136.88,5.1663e-07,15,13,1,4,10,0,2
36,136.68,6.0662,15,15,0,8,7,0,4
37,166.36,7.4719,13,13,0,2,11,0,1
38,192.75,6.204,15,15,0,6,9,0,3
39,178.52,7.2728,13,13,0,4,9,0,1
40,147.4,7.2728,13,13,0,4,9,0,1
41,151.74,7.2728,13,13,0,4,9,0,2
42,264.29,7.4719,13,13,0,2,11,0,1
43,223.2,5.1663e-07,13,11,1,0,12,0,2
44,259.28,6.3482,15,15,0,2,11,2,2
45,237.21,5.1663e-07,15,13,1,4,10,0,3
46,253.66,5.1663e-07,13,11,1,0,12,0,1
47,305.81,7.2728,13,13,0,4,9,0,2
48,199.27,7.2728,13,13,0,4,9,0,2
49,198.41,7.2728,13,13,0,4,9,0,1
50,155,7.2728,13,13,0,4,9,0,2
51,162.78,7.0842,13,13,0,6,7,0,2
52,155.16,7.4719,13,13,0,2,11,0,2
53,194.55,7.2728,13,13,0,4,9,0,1
54,130.6,5.1663e-07,15,13,1,4,10,0,3
55,343.28,5.1663e-07,17,15,1,8,7,1,4
56,187.56,7.2728,13,13,0,4,9,0,2
57,152.68,5.1663e-07,15,13,1,2,12,0,3
58,243.28,6.1343,15,15,0,6,8,1,2
59,233.72,5.9995,15,15,0,8,6,1,3
60,327.29,7.4719,13,13,0,2,11,0,2
61,165.63,7.0842,13,13,0,6,7,0,2
62,447.37,7.4719,13,13,0,2,11,0,2
63,190.2,7.2728,13,13,0,4,9,0,2
64,210.64,7.0842,13,13,0,6,7,0,2
65,196.42,2.5832e-07,17,13,2,6,9,0,4
66,203.55,7.2728,13,13,0,4,9,0,1
67,183.79,7.4719,13,13,0,2,11,0,2
68,241.19,7.2728,13,13,0,4,9,0,0
69,212.9,7.4719,13,13,0,2,11,0,2
70,128.65,7.2728,13,13,0,4,9,0,1
71,206.07,5.1663e-07,15,13,1,6,8,0,3
72,189.85,5.1663e-07,15,13,1,4,10,0,3
73,172.58,5.9343,15,15,0,10,5,0,3
74,98.11,5.1663e-07,15,13,1,4,10,0,5
75,292.73,4.2062,21,21,0,12,6,3,6
76,195.12,5.1663e-07,15,13,1,4,10,0,3
77,167.67,7.2728,13,13,0,4,9,0,2
78,168.88,7.2728,13,13,0,4,9,0,2
79,219.22,5.8081,15,15,0,12,3,0,5
80,270.66,5.8705,15,15,0,10,4,1,4
81,219.25,5.1663e-07,17,15,1,9,6,1,5
82,198.51,7.4719,13,13,0,2,11,0,1
83,104.42,7.2728,13,13,0,4,9,0,2
84,223.42,5.1663e-07,15,13,1,6,8,0,4
85,187.86,6.204,15,15,0,6,9,0,2
86,208.92,7.0842,13,13,0,6,7,0,1
87,157.37,7.2728,13,13,0,4,9,0,1
88,224.67,7.0842,13,13,0,6,7,0,2
89,166.33,5.1663e-07,15,13,1,4,10,0,2
90,338.89,7.2728,13,13,0,4,9,0,2
91,265.27,6.0662,15,15,0,8,7,0,3
92,273.06,5.1663e-07,15,13,1,6,8,0,4
93,159.13,7.2728,13,13,0,4,9,0,2
94,223.25,5.1663e-07,15,13,1,6,8,0,2
95,300.66,6.3482,15,15,0,4,11,0,2
96,157.17,7.2728,13,13,0,4,9,0,2
97,189.88,5.9343,15,15,0,10,5,0,5
98,331.21,6.0662,15,15,0,8,7,0,3
99,124.75,5.1663e-07,15,13,1,6,8,0,4
100,126.81,7.4719,13,13,0,2,11,0,1
101,293.84,7.2728,13,13,0,4,9,0,0
102,197.9,5.9343,15,15,0,10,5,0,3
103,193.52,7.0842,13,13,0,6,7,0,1
104,298.49,5.8081,15,15,0,12,3,0,4
105,123.07,7.2728,13,13,0,4,9,0,2
106,246.1,5.1663e-07,15,13,1,6,8,0,3
107,183.08,5.253,17,17,0,10,6,1,4
108,252.34,7.4719,13,13,0,2,11,0,1
109,177.79,5.1663e-07,15,13,1,2,12,0,4
110,242.43,5.1663e-07,15,13,1,4,9,1,3
111,204.93,7.4719,13,13,0,2,11,0,1
112,90.517,5.1663e-07,15,13,1,3,10,1,3
113,227.16,6.0662,15,15,0,8,7,0,3
114,230.01,5.9343,15,15,0,10,5,0,3
115,167.65,6.1343,15,15,0,6,8,1,3
116,116.65,5.9995,15,15,0,8,6,1,3
117,209.79,7.2728,13,13,0,4,9,0,2
118,181.45,7.2728,13,13,0,4,9,0,1
119,261.27,5.1663e-07,17,15,1,4,11,1,4
120,161.38,7.2728,13,13,0,4,9,0,2
121,184.96,5.1663e-07,15,13,1,6,8,0,3
122,301.7,5.1663e-07,15,13,1,4,10,0,4
123,136.65,7.4719,13,13,0,2,11,0,2
124,185.64,7.2728,13,13,0,4,9,0,1
125,227.64,6.1343,15,15,0,6,8,1,2
126,188.23,6.0662,15,15,0,8,7,0,3
127,335.23,5.304,17,17,0,8,7,2,4
128,237.46,7.2728,13,13,0,4,9,0,1
129,265.33,5.253,17,17,0,10,6,1,4
130,212.4,7.0842,13,13,0,6,7,0,1
131,200.67,5.9343,15,15,0,10,5,0,2
132,202.23,7.2728,13,13,0,4,9,0,2
133,211.73,5.9343,15,15,0,10,5,0,4
134,249.55,5.1663e-07,15,13,1,6,8,0,3
135,185.33,5.9995,15,15,0,8,6,1,4
136,360.89,6.1343,15,15,0,6,8,1,3
137,255.88,6.2753,15,15,0,4,10,1,3
138,223.77,7.0842,13,13,0,6,7,0,2
139,160.86,5.1663e-07,15,13,1,6,8,0,3
140,385.41,7.2728,13,13,0,4,9,0,2
141,280.93,7.0842,13,13,0,6,7,0,1
142,170.63,6.204,15,15,0,6,9,0,3
143,319.83,7.2728,13,13,0,4,9,0,2
144,167.81,5.1663e-07,15,13,1,6,8,0,4
145,171.97,7.0842,13,13,0,6,7,0,1
146,232.44,7.4719,13,13,0,2,11,0,2
147,177.48,6.1343,15,15,0,6,8,1,3
148,131.17,5.1663e-07,17,15,1,8,7,1,6
149,124.8,6.204,15,15,0,6,9,0,2
150,190.05,6.2753,15,15,0,4,10,1,4
151,154.4,7.0842,13,13,0,6,7,0,1
152,178.36,6.1343,15,15,0,6,8,1,2
153,276.13,5.1663e-07,15,13,1,6,8,0,3
154,229.54,5.1663e-07,15,13,1,6,8,0,3
155,108.8,5.253,17,17,0,10,6,1,4
156,314.64,5.1663e-07,15,13,1,4,10,0,2
157,201.75,5.409,17,17,0,6,9,2,3
158,78.446,5.1663e-07,13,11,1,2,10,0,1
159,295.16,7.4719,13,13,0,2,11,0,1
160,253.81,7.2728,13,13,0,4,9,0,1
161,126.26,5.1663e-07,17,15,1,6,9,1,4
162,141.23,7.2728,13,13,0,4,9,0,1
163,249.99,7.2728,13,13,0,4,9,0,1
164,180.79,7.2728,13,13,0,4,9,0,2
165,286.7,7.2728,13,13,0,4,9,0,2
166,273.3,5.1663e-07,15,13,1,6,8,0,3
167,163.64,5.1663e-07,15,13,1,6,8,0,3
168,304.01,6.1343,15,15,0,6,8,1,3
169,147.21,6.0662,15,15,0,8,7,0,3
170,130.62,6.1343,15,15,0,6,8,1,4
171,104.11,7.2728,13,13,0,4,9,0,2
172,218.47,2.5832e-07,15,11,2,2,11,0,3
173,272.61,7.0842,13,13,0,6,7,0,1
174,216.05,5.1663e-07,15,13,1,6,8,0,3
175,165.42,5.9343,15,15,0,10,5,0,3
176,269.56,5.1663e-07,19,17,1,7,8,3,5
177,143.09,7.2728,13,13,0,4,9,0,2
178,216.83,7.0842,13,13,0,6,7,0,1
179,270.27,5.1663e-07,15,13,1,2,11,1,2
180,189.5,5.1663e-07,15,13,1,4,10,0,4
181,195.35,5.9995,15,15,0,8,6,1,3
182,249.62,7.0842,13,13,0,6,7,0,2
183,182,7.0842,13,13,0,6,7,0,1
184,216.34,7.0842,13,13,0,6,7,0,2
185,191.11,7.0842,13,13,0,6,7,0,2
186,246.01,6.204,15,15,0,6,9,0,2
187,155.8,7.4719,13,13,0,2,11,0,2
188,166.5,5.1663e-07,13,11,1,0,12,0,2
189,194.72,5.1663e-07,15,13,1,8,6,0,4
190,372.78,5.9995,15,15,0,8,6,1,4
191,350.77,7.2728,13,13,0,4,9,0,2
192,270.83,7.2728,13,13,0,4,9,0,2
193,202.91,6.2753,15,15,0,4,10,1,3
194,224.31,5.1663e-07,17,15,1,9,6,1,4
195,216.45,5.1663e-07,13,11,1,0,12,0,2
196,179.2,5.1663e-07,15,13,1,8,6,0,3
197,101.9,7.0842,13,13,0,6,7,0,1
198,277.91,5.1663e-07,15,13,1,6,8,0,3
